business_id,business_name,business_address,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,violation_id,violation_description,risk_category
"3616","THE LIBERTIES IRISH BAR & REST.","0994 GUERRERO St","94110","37.75527","-122.423256","(37.75527, -122.423256)","14155286789","3616_20160525","5/25/16","90","3616_20160525_103133","Foods not protected from contamination","Moderate Risk"
"19170","Vino Rosso","629 Cortland Ave","94110","37.739041","-122.415636","(37.739041, -122.415636)","14155641278","19170_20160829","8/29/16","98","19170_20160829_103150","Improper or defective plumbing","Low Risk"
"1337","Sabor De San Miguel","3263 MISSION St","94110","37.744726","-122.420395","(37.744726, -122.420395)","14155645866","1337_20160823","8/23/16","81","1337_20160823_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
"2758","OSTERIA","3277 SACRAMENTO St","94115","37.788183","-122.446757","(37.788183, -122.446757)","14155775030","2758_20160823","8/23/16","86","2758_20160823_103120","Moderate risk food holding temperature","Moderate Risk"
"3055","SAFEWAY STORES, INC. #995","1335 Webster St","94115","37.783253","-122.431034","(37.783253, -122.431034)","14155924557","3055_20160920","9/20/16","94","3055_20160920_103120","Moderate risk food holding temperature","Moderate Risk"
"4636","STARBUCKS COFFEE","3251 20th Ave","94132","37.728497","-122.475639","(37.728497, -122.475639)","14155664956","4636_20180703","7/3/18","94","4636_20180703_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
"62551","Hotel Nikko-San Francisco - Harmony Room","222 Mason St,  B1st Floor","94102","37.785648","-122.409497","(37.785648, -122.409497)","14155391111","62551_20161031","10/31/16","92","62551_20161031_103120","Moderate risk food holding temperature","Moderate Risk"
"3769","BURGER KING","35 POWELL St","94102","37.785094","-122.407785","(37.785094, -122.407785)","14155511515","3769_20180705","7/5/18","100","","",""
"59331","The Lunch Box","50 Phelan Ave.","94112","37.723638","-122.452273","(37.723638, -122.452273)","14155323220","59331_20170504","5/4/17","87","59331_20170504_103103","High risk food holding temperature","High Risk"
"4656","STARBUCKS COFFEE CO","120 04th St","94103","37.784247","-122.403989","(37.784247, -122.403989)","14155280579","4656_20160411","4/11/16","94","4656_20160411_103157","Food safety certificate or food handler card not available","Low Risk"
"2808","NEW EMMY'S RESTAURANT","1923 OCEAN Ave","94127","37.725404","-122.462776","(37.725404, -122.462776)","14155728615","2808_20170621","6/21/17","81","2808_20170621_103157","Food safety certificate or food handler card not available","Low Risk"
"2648","BALOMPIE CAFE","3349 18th St","94110","37.761836","-122.418296","(37.761836, -122.418296)","14155649199","2648_20180731","7/31/18","86","2648_20180731_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
"7645","LUCKY PORK MARKET","2659 MISSION St","94110","37.754513","-122.418626","(37.754513, -122.418626)","14155644805","7645_20170728","7/28/17","81","7645_20170728_103132","Improper thawing methods","Moderate Risk"
"5870","CARMICHAEL ELEMENTARY SCHOOL","55 SHERMAN St","94103","37.776948","-122.406342","(37.776948, -122.406342)","14155246294","5870_20170905","9/5/17","94","5870_20170905_103157","Food safety certificate or food handler card not available","Low Risk"
"6686","Chevron #1539","1288 19th Ave","94122","37.763802","-122.477186","(37.763802, -122.477186)","14155731044","6686_20160429","4/29/16","98","6686_20160429_103142","Unclean nonfood contact surfaces","Low Risk"
"10615","Rulli Risto-Bar","2300 Chestnut St.","94123","37.800188","-122.441454","(37.800188, -122.441454)","14155927478","10615_20160713","7/13/16","96","10615_20160713_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
"15279","Deli World","18 Ocean Ave.","94112","37.724174","-122.435859","(37.724174, -122.435859)","14155333111","15279_20170925","9/25/17","94","15279_20170925_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
"5974","RICHMOND SENIOR CENTER - 3RD FLOOR","6221 GEARY Blvd","94121","37.779943","-122.486199","(37.779943, -122.486199)","14155756444","5974_20180216","2/16/18","100","","",""
"5891","FILIPINO ED. CTR ELEMENTARY SCHOOL","824 HARRISON St","94103","37.780295","-122.400308","(37.780295, -122.400308)","14155297966","5891_20170905","9/5/17","100","","",""
"272","ON THE BRIDGE","1581 Webster St #206","94115","37.785227","-122.431472","(37.785227, -122.431472)","14155927765","272_20180606","6/6/18","79","272_20180606_103131","Moderate risk vermin infestation","Moderate Risk"
"2766","TAQUERIA GUADALAJARA","4798 MISSION","94112","37.721191","-122.43755","(37.721191, -122.43755)","14155552785","2766_20160502","5/2/16","67","2766_20160502_103105","Improper cooling methods","High Risk"
"5834","Presidio Middle School","450 30th Ave","94121","37.780823","-122.490105","(37.780823, -122.490105)","14155758435","5834_20170928","9/28/17","100","","",""
"29948","Cafe Venue","67 05th St","94103","37.783074","-122.406922","(37.783074, -122.406922)","14155541144","29948_20160617","6/17/16","87","29948_20160617_103147","Inadequate ventilation or lighting","Low Risk"
"2002","PANDA EXPRESS","3251 20th Ave 250H","94132","37.728497","-122.475639","(37.728497, -122.475639)","14155731403","2002_20160914","9/14/16","98","2002_20160914_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"3834","SAFEWAY #1507","2020 MARKET St","94114","37.768743","-122.427549","(37.768743, -122.427549)","14155867660","3834_20160328","3/28/16","100","3834_20160328_103142","Unclean nonfood contact surfaces","Low Risk"
"69761","Missionaries of Charity","55 Sadowa St","94112","37.712268","-122.455421","(37.712268, -122.455421)","14155583449","69761_20170919","9/19/17","98","69761_20170919_103139","Improper food storage","Low Risk"
"3690","BENIHANA OF TOKYO","1737 POST St","94115","37.785457","-122.430317","(37.785457, -122.430317)","14155564844","3690_20160517","5/17/16","96","3690_20160517_103161","Low risk vermin infestation","Low Risk"
"5997","STONESTOWN FAMILY YMCA (SR. ANNEX)","3150 20th Ave","94132","37.730576","-122.47588","(37.730576, -122.47588)","14155247715","5997_20170523","5/23/17","100","","",""
"62069","Golden Eagle Deli & Grill","4401 03rd St","94124","37.737719","-122.389559","(37.737719, -122.389559)","14155822110","62069_20180919","9/19/18","92","62069_20180919_103157","Food safety certificate or food handler card not available","Low Risk"
"2649","WAN KEE RESTAURANT","2152 MISSION St","94110","37.762527","-122.419475","(37.762527, -122.419475)","14155864138","2649_20170831","8/31/17","76","2649_20170831_103131","Moderate risk vermin infestation","Moderate Risk"
"69175","Mau Restaurant","665 Valencia St","94110","37.762381","-122.42156","(37.762381, -122.42156)","14155307517","69175_20170829","8/29/17","76","69175_20170829_103142","Unclean nonfood contact surfaces","Low Risk"
"2325","THE CITRUS CLUB","1790 HAIGHT St","94117","37.769428","-122.451604","(37.769428, -122.451604)","14155759656","2325_20180615","6/15/18","72","2325_20180615_103109","Unclean or unsanitary food contact surfaces","High Risk"
"2797","MELS DRIVE-IN","1050 VAN NESS Ave","94109","37.785358","-122.421357","(37.785358, -122.421357)","14155296357","2797_20160203","2/3/16","81","2797_20160203_103105","Improper cooling methods","High Risk"
"1265","STARBUCKS COFFEE CO.","744 IRVING St","94122","37.764088","-122.465981","(37.764088, -122.465981)","14155850888","1265_20170630","6/30/17","100","","",""
"1664","PANDA EXPRESS","865 MARKET St C24","94103","37.784317","-122.407563","(37.784317, -122.407563)","14155249775","1664_20180619","6/19/18","98","1664_20180619_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"2360","LA TAQUERIA","2889 MISSION St","94110","37.750855","-122.418286","(37.750855, -122.418286)","14155287117","2360_20170920","9/20/17","87","2360_20170920_103150","Improper or defective plumbing","Low Risk"
"2343","GRAND MISSION DONUT & BAKERY","2195 MISSION St","94110","37.761929","-122.419308","(37.761929, -122.419308)","14155628987","2343_20180619","6/19/18","87","2343_20180619_103104","Unauthorized or unsafe use of time as a public health control measure","High Risk"
"65060","Atelier Crenn","3127 FILLMORE St","94123","37.798403","-122.435804","(37.798403, -122.435804)","14155440460","65060_20160603","6/3/16","94","65060_20160603_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"33865","Nabe","1325 09th Ave","94122","37.758941","-122.48591","(37.758941, -122.48591)","14155732658","33865_20170926","9/26/17","90","33865_20170926_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
"68560","Wow Naan-N-Curry","642 Irving St","94122","37.764128","-122.464961","(37.764128, -122.464961)","14155667225","68560_20180316","3/16/18","90","68560_20180316_103157","Food safety certificate or food handler card not available","Low Risk"
"3661","LA CUMBRE","515 VALENCIA St","94110","37.764553","-122.421826","(37.764553, -122.421826)","14155868205","3661_20170628","6/28/17","80","3661_20170628_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"27306","Guerrero Market","701 Guerrero St","94110","37.759824","-122.423577","(37.759824, -122.423577)","14155642530","27306_20180503","5/3/18","100","","",""
"62701","Wayfare Tavern","558 Sacramento St","94111","37.793907","-122.402304","(37.793907, -122.402304)","14150256062","62701_20170628","6/28/17","96","62701_20170628_103141","Improper food labeling or menu misrepresentation","Low Risk"
"14971","San Francisco Public Montessori","2340 Jackson St","94115","37.792628","-122.433514","(37.792628, -122.433514)","14155743768","14971_20170905","9/5/17","100","","",""
"5297","EL NORTENO","801 bryant St","94103","37.776011","-122.402466","(37.776011, -122.402466)","14150208621","5297_20160224","2/24/16","92","5297_20160224_103157","Food safety certificate or food handler card not available","Low Risk"
"4558","KING'S BAKERY","2846 MISSION St","94110","37.751356","-122.418414","(37.751356, -122.418414)","14155284550","4558_20170803","8/3/17","88","4558_20170803_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"1139","MINI CAFE","28 VAN NESS","94102","37.775867","-122.419356","(37.775867, -122.419356)","14155430177","1139_20160620","6/20/16","80","1139_20160620_103103","High risk food holding temperature","High Risk"
"3038","TURK & LARKIN DELI","476 TURK St","94102","37.782458","-122.416873","(37.782458, -122.416873)","14155776889","3038_20160620","6/20/16","73","3038_20160620_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"61959","Expressions Snack Bar","Pier 41","94133","37.808494","-122.412","(37.808494, -122.412)","14155670266","61959_20180713","7/13/18","94","61959_20180713_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"3615","TARTINE BAKERY","0600 GUERRERO St","94110","37.761531","-122.423862","(37.761531, -122.423862)","14155482600","3615_20170802","8/2/17","89","3615_20170802_103133","Foods not protected from contamination","Moderate Risk"
"39113","Green Papaya Restaurant","825 MISSION St","94103","37.783827","-122.405051","(37.783827, -122.405051)","14155494237","39113_20160627","6/27/16","90","39113_20160627_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
"615","J & A RESTAURANT","5712 MISSION St","94112","37.709857","-122.449709","(37.709857, -122.449709)","14155336688","615_20160718","7/18/16","92","615_20160718_103120","Moderate risk food holding temperature","Moderate Risk"
"63404","Commonwealth","2224 MISSION St","94110","37.761337","-122.419355","(37.761337, -122.419355)","14155351500","63404_20180808","8/8/18","90","63404_20180808_103127","Noncompliance with HAACP plan or variance","Moderate Risk"
"4957","Safeway Stores Inc #711","15 MARINA BL","94123","37.805073","-122.433106","(37.805073, -122.433106)","14155564946","4957_20160714","7/14/16","94","4957_20160714_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
"7105","CENTRAL HAIGHT MARKET","1301 HAIGHT St","94117","37.77036","-122.4437","(37.77036, -122.4437)","14155625203","7105_20160719","7/19/16","94","7105_20160719_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
"36589","Catering With Style","2800 BRYANT St","94110","37.749603","-122.408928","(37.749603, -122.408928)","14155201276","36589_20170914","9/14/17","81","36589_20170914_103134","Other moderate risk violation","Moderate Risk"
"64354","San Francisco Poultry, Inc.","1199 Stockton St #A","94133","37.796583","-122.408413","(37.796583, -122.408413)","14155421696","64354_20160112","1/12/16","83","64354_20160112_103102","Unclean hands or improper use of gloves","High Risk"
"4590","TAQUERIA CAN-CUN  RESTAURANT","1003 MARKET St","94103","37.78215","-122.410305","(37.78215, -122.410305)","14155866773","4590_20160715","7/15/16","82","4590_20160715_103120","Moderate risk food holding temperature","Moderate Risk"
"3102","TOWN'S END RESTAURANT & BAKERY","2 TOWNSEND St","94107","37.781865","-122.388433","(37.781865, -122.388433)","14155510749","3102_20160830","8/30/16","87","3102_20160830_103133","Foods not protected from contamination","Moderate Risk"
"1963","Spiazzo","033 WEST PORTAL Ave","94127","37.740456","-122.466108","(37.740456, -122.466108)","14155669511","1963_20180924","9/24/18","96","1963_20180924_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
"31568","Taqueria El Sol #2","595 Geary St","94102","37.786709","-122.413068","(37.786709, -122.413068)","14155440405","31568_20180321","3/21/18","90","31568_20180321_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
"642","ANDERSEN BAKERY","1737 Post St 304","94115","37.785457","-122.430317","(37.785457, -122.430317)","14155565712","642_20160617","6/17/16","94","642_20160617_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
"60616","Sheffield Convalescent Hospital","1133 South Van Ness Ave","94110","37.755044","-122.416506","(37.755044, -122.416506)","14155643117","60616_20160727","7/27/16","92","60616_20160727_103142","Unclean nonfood contact surfaces","Low Risk"
"70929","Linda's Deli","1026 TARAVAL St","94116","37.742998","-122.477391","(37.742998, -122.477391)","14155661446","70929_20180618","6/18/18","96","70929_20180618_103129","Insufficient hot water or running water","Moderate Risk"
"5827","HILLCREST ELEMENTARY SCHOOL","810 SILVER Ave","94134","37.729016","-122.419253","(37.729016, -122.419253)","14155464722","5827_20160920","9/20/16","96","5827_20160920_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
"3065","CHA-AM RESTAURANT","701 FOLSOM St","94107","37.783738","-122.398918","(37.783738, -122.398918)","14155549710","3065_20160901","9/1/16","83","3065_20160901_103131","Moderate risk vermin infestation","Moderate Risk"
"1111","SUBWAY 16604","753 POLK St","94109","37.783713","-122.419357","(37.783713, -122.419357)","14155921055","1111_20180605","6/5/18","87","1111_20180605_103112","No hot water or running water","High Risk"
"7786","DIANDA'S ITAL-AMER.PASTRY CO.","2883 Mission St","94110","37.750959","-122.418264","(37.750959, -122.418264)","14155645469","7786_20180612","6/12/18","88","7786_20180612_103142","Unclean nonfood contact surfaces","Low Risk"
"65051","Mission Cheese","736 Valencia St","94110","37.761147","-122.421534","(37.761147, -122.421534)","14155558667","65051_20180627","6/27/18","93","65051_20180627_103103","High risk food holding temperature","High Risk"
"3877","BALBOA CAFE","3199 FILLMORE St","94123","37.798835","-122.435894","(37.798835, -122.435894)","14155923944","3877_20160503","5/3/16","83","3877_20160503_103160","Inadequate HACCP plan record keeping","Low Risk"
"2008","Hook a Cook","Pier 39  Building B  Space 1-3","94133","37.786766","-122.461545","(37.786766, -122.461545)","14155217717","2008_20160715","7/15/16","86","2008_20160715_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
"1047","PORK STORE CAFE","1451 HAIGHT St","94117","37.770063","-122.446247","(37.770063, -122.446247)","14155866981","1047_20180822","8/22/18","83","1047_20180822_103131","Moderate risk vermin infestation","Moderate Risk"
"2840","THE OLYMPIC CLUB AT LAKESIDE","599 SKYLINE Blvd","94132","37.708887","-122.497934","(37.708887, -122.497934)","14155404300","2840_20180809","8/9/18","100","","",""
"3784","BLOWFISH SUSHI","2170 BRYANT St","94110","37.759488","-122.409931","(37.759488, -122.409931)","14155283848","3784_20180322","3/22/18","86","3784_20180322_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"2841","THE OLYMPIC CLUB AT LAKESIDE, UPPER","599 SKYLINE Blvd","94132","37.708887","-122.497934","(37.708887, -122.497934)","14155404321","2841_20180809","8/9/18","94","2841_20180809_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"5185","260 Golden Gate Family Residence","260 Golden Gate Ave","94102","37.781792","-122.414891","(37.781792, -122.414891)","14155299930","5185_20180802","8/2/18","96","5185_20180802_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
"64653","Mow Lee Company","774 Commercial St","94108","37.793907","-122.405863","(37.793907, -122.405863)","14155985767","64653_20180808","8/8/18","80","64653_20180808_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"5998","CENTRO LATINO DE SAN FRANCISCO","1656 15th St","94103","37.766618","-122.421263","(37.766618, -122.421263)","14155868758","5998_20180409","4/9/18","86","5998_20180409_103123","Food in poor condition","Moderate Risk"
"69387","Chabaa Thai Cuisine","420 Geary St","94102","37.787178","-122.410237","(37.787178, -122.410237)","14155343121","69387_20170829","8/29/17","92","69387_20170829_103142","Unclean nonfood contact surfaces","Low Risk"
"4922","EL FARO","2399 FOLSOM St","94110","37.759054","-122.414656","(37.759054, -122.414656)","14155648090","4922_20170630","6/30/17","90","4922_20170630_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"7211","RELIANCE MARKET","699 Castro St","94114","37.757743","-122.434626","(37.757743, -122.434626)","14155864787","7211_20160926","9/26/16","100","","",""
"9155","STARBUCKS","350 RHODE ISLAND","94103","37.765427","-122.402645","(37.765427, -122.402645)","14155240256","9155_20180328","3/28/18","98","9155_20180328_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"1219","PAZZO","2 HENRY ADAMS St","94103","37.769287","-122.403974","(37.769287, -122.403974)","14155556315","1219_20161031","10/31/16","91","1219_20161031_103103","High risk food holding temperature","High Risk"
"1366","CAFE LA TAZA","2475A MISSION","94110","37.757436","-122.41888","(37.757436, -122.41888)","14155827715","1366_20170725","7/25/17","74","1366_20170725_103142","Unclean nonfood contact surfaces","Low Risk"
"2684","ERIC'S RESTAURANT","1500 Church St","94131","37.746759","-122.426995","(37.746759, -122.426995)","14155280919","2684_20180327","3/27/18","87","2684_20180327_103102","Unclean hands or improper use of gloves","High Risk"
"4860","Play  Field Cafe","1 Zoo Rd","94132","37.73017","-122.502535","(37.73017, -122.502535)","14155757132","4860_20180717","7/17/18","92","4860_20180717_103129","Insufficient hot water or running water","Moderate Risk"
"4509","AFC SUSHI @ SAFEWAY 1507","2020 MARKET St","94114","37.768743","-122.427549","(37.768743, -122.427549)","14155867660","4509_20180504","5/4/18","92","4509_20180504_103133","Foods not protected from contamination","Moderate Risk"
"146","DEJA VU PIZZA & PASTA","3227 16th St","94103","37.764713","-122.424709","(37.764713, -122.424709)","14155251600","146_20160407","4/7/16","84","146_20160407_103161","Low risk vermin infestation","Low Risk"
"5860","June Jordan","325 La Grande Ave","94112","37.719719","-122.425581","(37.719719, -122.425581)","14155464547","5860_20160921","9/21/16","100","","",""
"33728","Split Pea Seduction","138 06th St.","94103","37.774722","-122.406761","(37.774722, -122.406761)","14155552223","33728_20160603","6/3/16","94","33728_20160603_103120","Moderate risk food holding temperature","Moderate Risk"
"2409","Mission Hunan Restaurant","2960 16th St","94103","37.765142","-122.419026","(37.765142, -122.419026)","14155628288","2409_20160901","9/1/16","94","2409_20160901_103133","Foods not protected from contamination","Moderate Risk"
"5807","SHERIDAN ELEMENTARY SCHOOL","431 CAPITOL Ave","94112","37.714304","-122.459115","(37.714304, -122.459115)","14155464743","5807_20170919","9/19/17","96","5807_20170919_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
"2739","ROSE'S CAFE","2298 Union St","94123","37.796927","-122.436974","(37.796927, -122.436974)","14155955596","2739_20160919","9/19/16","88","2739_20160919_103118","Employee eating or smoking","Moderate Risk"
"9710","RICKSHAW STOP","155 FELL ST","94102","37.776223","-122.420497","(37.776223, -122.420497)","14150286135","9710_20160711","7/11/16","94","9710_20160711_103138","Improper storage use or identification of toxic substances","Low Risk"
"5814","FAIRMOUNT ELEMENTARY SCHOOL","65 CHENERY St","94131","37.740395","-122.425576","(37.740395, -122.425576)","14155695669","5814_20160902","9/2/16","100","","",""
"5006","LA MEJOR BAKERY","3329 24th St","94110","37.752156","-122.41916","(37.752156, -122.41916)","14155720251","5006_20170807","8/7/17","92","5006_20170807_103131","Moderate risk vermin infestation","Moderate Risk"
"19056","Moscone Center West -  3 Flr. Pantry","800 HOWARD St 3/F","94103","37.783257","-122.402816","(37.783257, -122.402816)","14155974040","19056_20160602","6/2/16","94","19056_20160602_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"19055","Moscone Center West - Bsmt Kitchen","800 Howard St Basement","94103","37.783257","-122.402816","(37.783257, -122.402816)","14155974040","19055_20180809","8/9/18","89","19055_20180809_103114","High risk vermin infestation","High Risk"
"1352","LA TORTILLA","495 Castro St B","94114","37.760954","-122.434935","(37.760954, -122.434935)","14155863990","1352_20170726","7/26/17","86","1352_20170726_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"62051","Parada 22","1805 HAIGHT St","94117","37.769303","-122.451961","(37.769303, -122.451961)","14155904077","62051_20160720","7/20/16","82","62051_20160720_103105","Improper cooling methods","High Risk"
"66895","Izakaya Yuzuki","598 GUERRERO St","94110","37.761603","-122.423869","(37.761603, -122.423869)","14155559898","66895_20160603","6/3/16","88","66895_20160603_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
"7576","CHEVRON STATIONS INC. #1522","1501 VAN NESS Ave","94109","37.789645","-122.422314","(37.789645, -122.422314)","14155443518","7576_20160719","7/19/16","100","","",""
"19057","Moscone Center West -  2nd Flr. Pantry","800 Howard St 2nd Floor","94103","37.783257","-122.402816","(37.783257, -122.402816)","14155974040","19057_20160602","6/2/16","88","19057_20160602_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
"2664","Alice's Restaurant","1599 Sanchez St","94131","37.743602","-122.428803","(37.743602, -122.428803)","14155288999","2664_20161102","11/2/16","85","2664_20161102_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
"1261","REVERIE COFFEE CAFE","848 COLE St","94117","37.766097","-122.449997","(37.766097, -122.449997)","14155240200","1261_20151229","12/29/15","89","1261_20151229_103114","High risk vermin infestation","High Risk"
"4539","PEET'S COFFEE & TEA","054 WEST PORTAL Ave","94127","37.740283","-122.466459","(37.740283, -122.466459)","14155730375","4539_20160602","6/2/16","96","4539_20160602_103156","Permit license or inspection report not posted","Low Risk"
"5032","MITCHELLS ICE CREAM","688 SAN JOSE Ave","94110","37.744122","-122.422722","(37.744122, -122.422722)","14155642300","5032_20160923","9/23/16","96","5032_20160923_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"67584","Stow Lake Boathouse Company","GOLDEN GATE PARK","94132","37.721453","-122.48629","(37.721453, -122.48629)","14155387059","67584_20180413","4/13/18","100","","",""
"5096","POPEYES-GENEVA & MISSION","890 Geneva Ave","94112","37.716643","-122.441187","(37.716643, -122.441187)","14155232089","5096_20160720","7/20/16","92","5096_20160720_103151","Inadequate or unsanitary refuse containers or area or no garbage service","Low Risk"
"2347","LAS TINAJAS","2338 MISSION St","94110","37.759567","-122.419185","(37.759567, -122.419185)","14155699933","2347_20170721","7/21/17","75","2347_20170721_103102","Unclean hands or improper use of gloves","High Risk"
"1362","RESTAURANTE FAMILIAR","4499 MISSION St","94112","37.726402","-122.433476","(37.726402, -122.433476)","14155336100","1362_20160720","7/20/16","84","1362_20160720_103105","Improper cooling methods","High Risk"
"63918","Cotogna","490 Pacific Ave","94133","37.797378","-122.403344","(37.797378, -122.403344)","14155778507","63918_20160921","9/21/16","96","63918_20160921_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"69576","Roam Artisan Burgers","1923 Fillmore Street","94115","37.787538","-122.433611","(37.787538, -122.433611)","14155597133","69576_20180802","8/2/18","94","69576_20180802_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
"1018","PETES BARBEQUE","2399 MISSION St","94110","37.758684","-122.418975","(37.758684, -122.418975)","14155821009","1018_20160606","6/6/16","96","1018_20160606_103121","Inadequate procedures or records for time as a public health control","Moderate Risk"
"11610","On Lok","225 30th St","94131","37.742129","-122.425006","(37.742129, -122.425006)","14155644359","11610_20170823","8/23/17","98","","",""
"19058","Moscone Center West - 1st Flr. Pantry","800 Howard St 1st Floor","94103","37.783257","-122.402816","(37.783257, -122.402816)","14155974040","19058_20160602","6/2/16","94","19058_20160602_103131","Moderate risk vermin infestation","Moderate Risk"
"744","Cafe Bellini","865 MARKET St C45","94103","37.784317","-122.407563","(37.784317, -122.407563)","14155341075","744_20160624","6/24/16","90","744_20160624_103149","Wiping cloths not clean or properly stored or inadequate sanitizer","Low Risk"
"4559","PACIFIC FOOD MART","2199 SUTTER St","94115","37.785623","-122.436498","(37.785623, -122.436498)","14155612385","4559_20180502","5/2/18","89","4559_20180502_103112","No hot water or running water","High Risk"
"21982","Chico's Grill","3771 Mission St","94110","37.736438","-122.424269","(37.736438, -122.424269)","14155970375","21982_20160606","6/6/16","90","21982_20160606_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"5992","RUSSIAN AMERICAN COMMUNITY SVC","300 ANZA St","94121","37.780768","-122.449974","(37.780768, -122.449974)","14155385336","5992_20180402","4/2/18","89","5992_20180402_103109","Unclean or unsanitary food contact surfaces","High Risk"
"7216","El Chico Produce Market #2","4600 Mission St","94112","37.724489","-122.435026","(37.724489, -122.435026)","14155586025","7216_20160924","9/24/16","77","7216_20160924_103139","Improper food storage","Low Risk"
"7643","PACIFIC SUPER MARKET","2900 ALEMANY Blvd","94112","37.712148","-122.452076","(37.712148, -122.452076)","14155331628","7643_20160927","9/27/16","74","7643_20160927_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
"68259","Balboa Theater","3630 BALBOA St","94121","37.775752","-122.497655","(37.775752, -122.497655)","14155759366","68259_20180327","3/27/18","96","68259_20180327_103154","Unclean or degraded floors walls or ceilings","Low Risk"
"1354","SUSHI TIME","2275 MARKET St","94114","37.764697","-122.432322","(37.764697, -122.432322)","14155552280","1354_20160928","9/28/16","92","1354_20160928_103138","Improper storage use or identification of toxic substances","Low Risk"
"5227","Larkin Street Youth Center","869 Ellis St","94109","37.783845","-122.420429","(37.783845, -122.420429)","14155742968","5227_20170228","2/28/17","76","5227_20170228_103132","Improper thawing methods","Moderate Risk"
"3645","ZUNI CAFE","1658 MARKET St","94102","37.773415","-122.421598","(37.773415, -122.421598)","14155552522","3645_20160922","9/22/16","94","3645_20160922_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
"8750","Kokoro Assisted Living","1881 Bush Street","94109","37.787639","-122.428182","(37.787639, -122.428182)","14155378288","8750_20160802","8/2/16","93","8750_20160802_103102","Unclean hands or improper use of gloves","High Risk"
"3252","LITTLE JOES PIZZA REST.","5006 MISSION St","94112","37.718359","-122.439655","(37.718359, -122.439655)","14155333684","3252_20160725","7/25/16","86","3252_20160725_103119","Inadequate and inaccessible handwashing facilities","Moderate Risk"
"7678","Casa Thai Market","3020 16th St","94103","37.765049","-122.420122","(37.765049, -122.420122)","14155433562","7678_20160725","7/25/16","73","7678_20160725_103124","Inadequately cleaned or sanitized food contact surfaces","Moderate Risk"
"2374","BEAN BAG COFFEE HOUSE","601 DIVISADERO St","94117","37.775184","-122.437864","(37.775184, -122.437864)","14155563634","2374_20160524","5/24/16","83","2374_20160524_103114","High risk vermin infestation","High Risk"
"1994","EL POLLO SUPREMO","5210 MISSION St","94112","37.715469","-122.441846","(37.715469, -122.441846)","14155335750","1994_20160810","8/10/16","92","1994_20160810_103132","Improper thawing methods","Moderate Risk"
"2020","MONROE RESIDENCE CLUB","1870 Sacramento St","94109","37.791178","-122.423703","(37.791178, -122.423703)","14155476200","2020_20160209","2/9/16","96","2020_20160209_103150","Improper or defective plumbing","Low Risk"
"1026","PHUKET THAI RESTAURANT","248 DIVISADERO St","94117","37.771117","-122.436976","(37.771117, -122.436976)","14155979594","1026_20160726","7/26/16","87","1026_20160726_103142","Unclean nonfood contact surfaces","Low Risk"
"6912","STORE ON THE CORNER, THE","121 NEW MONTGOMERY St","94105","37.787113","-122.400052","(37.787113, -122.400052)","14155783348","6912_20160811","8/11/16","86","6912_20160811_103129","Insufficient hot water or running water","Moderate Risk"
